morph-report 1 campaign phase10-c103-confirmatory
analysis-version lifesim-morph-analysis-v1
plan founder_modules=3 divergence_bar=20 consequence_bar=20 persistence_bar=20 stability_tolerance_milli=250 stability_bar=20 permutations=199 analysis_seed=0x9e3779b97f4a7c15
world condition=M seed=0x0000000000000fb9 population=782 extinct=false median_modules=3 mean_modules_milli=6150 distinct=18 median_lifespan=466 compared=560 rho_milli=272 null_p95_milli=82 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=true persistence=false
world condition=M seed=0x0000000000000fba population=3138 extinct=false median_modules=3 mean_modules_milli=4729 distinct=55 median_lifespan=550 compared=2099 rho_milli=110 null_p95_milli=44 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=true persistence=false
world condition=M seed=0x0000000000000fbb population=3565 extinct=false median_modules=3 mean_modules_milli=3530 distinct=42 median_lifespan=490 compared=2353 rho_milli=77 null_p95_milli=38 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=true persistence=false
world condition=M seed=0x0000000000000fbc population=2779 extinct=false median_modules=3 mean_modules_milli=4941 distinct=60 median_lifespan=413 compared=1906 rho_milli=190 null_p95_milli=40 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=true persistence=false
world condition=M seed=0x0000000000000fbd population=1504 extinct=false median_modules=3 mean_modules_milli=3158 distinct=12 median_lifespan=518 compared=1041 rho_milli=83 null_p95_milli=63 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=true persistence=false
world condition=M seed=0x0000000000000fbe population=1387 extinct=false median_modules=3 mean_modules_milli=3044 distinct=16 median_lifespan=656 compared=912 rho_milli=52 null_p95_milli=63 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=M seed=0x0000000000000fbf population=1273 extinct=false median_modules=3 mean_modules_milli=4945 distinct=19 median_lifespan=489 compared=824 rho_milli=92 null_p95_milli=69 no_variance=false diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=true persistence=false
world condition=F seed=0x0000000000000fa1 population=4621 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=523 compared=3058 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa2 population=681 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=737 compared=487 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa3 population=1232 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=552 compared=817 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa4 population=1455 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=499 compared=1046 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa5 population=2283 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=618 compared=1662 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa6 population=2828 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=605 compared=1952 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa7 population=2481 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=670 compared=1670 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa8 population=3572 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=452 compared=2519 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fa9 population=3720 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=489 compared=2470 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000faa population=1286 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=593 compared=912 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fab population=2122 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=549 compared=1505 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
